loan_amnt,term,int_rate,installment,annual_inc,loan_status
10000.0, 36 months,18.49,363.99,52000.0,Charged Off
21750.0, 36 months,9.25,694.18,70000.0,Fully Paid
20775.0, 36 months,13.99,709.94,108000.0,Fully Paid
11750.0, 36 months,12.12,390.95,53000.0,Fully Paid
12000.0, 36 months,7.62,373.94,80000.0,Fully Paid
10000.0, 36 months,12.29,333.53,96000.0,Fully Paid
15000.0, 60 months,13.67,346.47,38000.0,Fully Paid
7000.0, 36 months,11.99,232.47,58744.0,Fully Paid
15250.0, 36 months,13.53,517.74,37000.0,Charged Off
5000.0, 36 months,14.64,172.45,36000.0,Charged Off
8400.0, 36 months,13.49,285.02,42552.0,Fully Paid
10800.0, 36 months,14.49,371.7,88000.0,Fully Paid
12800.0, 36 months,6.62,393.01,90000.0,Fully Paid
1600.0, 36 months,23.7,62.53,48000.0,Fully Paid
22000.0, 36 months,6.03,669.59,75000.0,Fully Paid
15000.0, 60 months,14.64,354.03,85000.0,Fully Paid
12000.0, 36 months,6.24,366.37,58000.0,Fully Paid
7500.0, 36 months,15.31,261.12,37000.0,Charged Off
10000.0, 36 months,10.64,325.69,43000.0,Charged Off
13200.0, 60 months,14.49,310.51,58000.0,Fully Paid
19000.0, 36 months,11.99,630.99,50000.0,Fully Paid
16000.0, 36 months,13.66,544.21,160000.0,Fully Paid
35000.0, 60 months,17.86,886.11,175000.0,Fully Paid
15000.0, 36 months,7.62,467.43,60000.0,Fully Paid
11000.0, 36 months,7.88,344.09,43000.0,Fully Paid
20000.0, 60 months,19.72,526.77,100000.0,Charged Off
35000.0, 36 months,11.14,1148.18,164500.0,Fully Paid
20950.0, 60 months,14.99,498.29,127000.0,Fully Paid
8500.0, 36 months,13.66,289.11,64000.0,Charged Off
9600.0, 36 months,11.47,316.44,60000.0,Fully Paid
20000.0, 36 months,8.39,630.34,95000.0,Fully Paid
15500.0, 60 months,18.99,402.0,39325.0,Fully Paid
2400.0, 36 months,11.14,78.74,155000.0,Fully Paid
15000.0, 36 months,18.99,549.77,80000.0,Fully Paid
10000.0, 60 months,18.25,255.3,45000.0,Fully Paid
25000.0, 36 months,7.89,782.15,195000.0,Fully Paid
15000.0, 60 months,17.27,374.97,50000.0,Fully Paid
3775.0, 36 months,8.9,119.87,64000.0,Fully Paid
4800.0, 36 months,19.52,177.22,40000.0,Fully Paid
21000.0, 36 months,11.99,697.41,101640.0,Fully Paid
7200.0, 36 months,14.47,247.73,27000.0,Fully Paid
14000.0, 60 months,13.18,319.84,95000.0,Fully Paid
4000.0, 36 months,13.98,136.68,51600.0,Fully Paid
35000.0, 60 months,24.99,1027.1,135000.0,Fully Paid
8225.0, 36 months,15.61,287.59,23000.0,Charged Off
20000.0, 60 months,7.89,404.48,48000.0,Fully Paid
20000.0, 36 months,13.11,674.94,60000.0,Fully Paid
14000.0, 36 months,7.62,436.26,84000.0,Fully Paid
6300.0, 36 months,21.48,238.91,86400.0,Fully Paid
21000.0, 60 months,16.49,516.17,95000.0,Charged Off
9000.0, 36 months,13.68,306.21,35216.0,Fully Paid
10975.0, 36 months,15.8,384.77,60000.0,Charged Off
1200.0, 36 months,18.75,43.84,31500.0,Fully Paid
8000.0, 36 months,13.35,270.91,28000.0,Fully Paid
10000.0, 36 months,12.12,332.72,60000.0,Fully Paid
3500.0, 36 months,12.49,117.08,52000.0,Fully Paid
16000.0, 36 months,11.47,527.39,65000.0,Fully Paid
10850.0, 36 months,17.57,389.92,36000.0,Fully Paid
12000.0, 36 months,9.17,382.55,62000.0,Charged Off
3200.0, 36 months,13.16,108.07,63000.0,Fully Paid
6000.0, 36 months,17.77,216.23,45000.0,Fully Paid
20500.0, 36 months,7.62,638.81,70500.0,Fully Paid
25200.0, 36 months,16.55,892.82,60000.0,Charged Off
35000.0, 60 months,20.99,946.68,155500.0,Charged Off
5000.0, 36 months,10.99,163.67,82282.0,Fully Paid
20000.0, 36 months,14.99,693.21,81000.0,Fully Paid
28000.0, 36 months,7.62,872.52,195000.0,Fully Paid
10000.0, 36 months,9.17,318.79,53000.0,Fully Paid
25000.0, 36 months,6.92,771.02,90000.0,Fully Paid
25000.0, 36 months,6.24,763.28,180000.0,Fully Paid
11125.0, 36 months,11.99,369.46,33000.0,Fully Paid
2850.0, 36 months,17.57,102.43,21000.0,Fully Paid
9500.0, 36 months,9.71,305.25,125000.0,Fully Paid
14700.0, 36 months,17.57,528.28,35000.0,Fully Paid
16800.0, 60 months,20.49,449.7,54000.0,Charged Off
8000.0, 36 months,9.99,258.1,116000.0,Charged Off
25000.0, 60 months,12.59,563.6,92000.0,Charged Off
25000.0, 60 months,17.27,624.95,103309.0,Fully Paid
5000.0, 36 months,12.29,166.77,73928.0,Fully Paid
15000.0, 36 months,20.31,559.83,250000.0,Fully Paid
15000.0, 36 months,6.03,456.54,110000.0,Fully Paid
4600.0, 36 months,9.62,147.61,150000.0,Fully Paid
3000.0, 36 months,11.67,99.18,68000.0,Fully Paid
15000.0, 36 months,12.49,501.74,60000.0,Charged Off
20000.0, 36 months,6.03,608.72,85000.0,Fully Paid
6000.0, 36 months,9.71,192.79,65000.0,Fully Paid
8000.0, 60 months,15.28,191.5,25000.0,Fully Paid
21000.0, 60 months,14.64,495.63,52000.0,Charged Off
4000.0, 36 months,14.09,136.89,65000.0,Fully Paid
18000.0, 36 months,15.8,631.06,40000.0,Fully Paid
15600.0, 60 months,7.49,312.52,56964.0,Charged Off
26000.0, 60 months,13.33,595.99,184000.0,Fully Paid
16000.0, 36 months,13.98,546.69,58000.0,Charged Off
5000.0, 36 months,9.76,160.78,40000.0,Fully Paid
35000.0, 36 months,8.18,1099.69,150000.0,Fully Paid
10000.0, 36 months,16.29,353.01,68000.0,Fully Paid
12000.0, 36 months,13.11,404.97,54371.0,Fully Paid
16800.0, 36 months,17.77,605.43,75501.0,Fully Paid
7000.0, 36 months,8.9,222.28,68000.0,Fully Paid
4800.0, 36 months,11.53,158.36,45760.0,Fully Paid
22325.0, 36 months,13.99,762.91,250000.0,Fully Paid
8000.0, 36 months,14.09,273.78,71266.0,Fully Paid
10000.0, 60 months,16.99,248.48,46000.0,Charged Off
31175.0, 60 months,19.52,817.65,82000.0,Charged Off
19000.0, 60 months,11.71,419.87,76700.0,Fully Paid
24000.0, 36 months,16.55,850.31,65000.0,Fully Paid
16125.0, 36 months,14.64,556.14,118000.0,Charged Off
8700.0, 36 months,6.03,264.79,103000.0,Fully Paid
18000.0, 36 months,11.55,594.0,70000.0,Fully Paid
28000.0, 60 months,13.67,646.74,120000.0,Fully Paid
20000.0, 36 months,8.88,634.88,150000.0,Fully Paid
5000.0, 36 months,8.9,158.77,120000.0,Fully Paid
12000.0, 36 months,15.21,417.22,87504.0,Fully Paid
11500.0, 36 months,17.27,411.56,35000.0,Fully Paid
14400.0, 36 months,13.67,489.86,275000.0,Fully Paid
11000.0, 60 months,10.15,234.54,101000.0,Fully Paid
3600.0, 36 months,11.53,118.77,26000.0,Fully Paid
18000.0, 60 months,10.15,383.78,58596.0,Fully Paid
10000.0, 36 months,15.59,349.55,33945.0,Fully Paid
7900.0, 36 months,8.99,251.19,22000.0,Fully Paid
6000.0, 36 months,18.25,217.67,62000.0,Fully Paid
9750.0, 36 months,16.99,347.57,42000.0,Fully Paid
6000.0, 36 months,12.35,200.3,26000.0,Charged Off
15000.0, 60 months,7.26,298.87,65000.0,Fully Paid
9000.0, 60 months,15.28,215.44,28000.0,Fully Paid
12000.0, 60 months,24.99,352.15,85000.0,Charged Off
12000.0, 36 months,13.11,404.97,55000.0,Fully Paid
20000.0, 60 months,19.22,521.24,87000.0,Fully Paid
10000.0, 36 months,13.66,340.13,36000.0,Charged Off
15000.0, 60 months,25.8,447.34,55000.0,Charged Off
12600.0, 36 months,11.14,413.35,64000.0,Fully Paid
8000.0, 36 months,8.67,253.18,68000.0,Fully Paid
9950.0, 36 months,7.29,308.55,36600.0,Fully Paid
14800.0, 60 months,19.99,392.03,51000.0,Fully Paid
10500.0, 60 months,24.08,302.56,45000.0,Fully Paid
10000.0, 36 months,10.99,327.34,40000.0,Fully Paid
4375.0, 36 months,16.29,154.44,32000.0,Charged Off
21600.0, 36 months,6.03,657.41,150000.0,Fully Paid
20500.0, 60 months,15.8,496.35,95000.0,Charged Off
18000.0, 60 months,19.72,474.09,50000.0,Fully Paid
10000.0, 60 months,16.24,244.46,72000.0,Charged Off
6000.0, 36 months,12.99,202.14,72000.0,Fully Paid
3850.0, 36 months,18.25,139.68,42000.0,Fully Paid
21000.0, 36 months,11.14,688.91,92500.0,Fully Paid
10400.0, 36 months,5.79,315.4,83000.0,Fully Paid
23600.0, 60 months,25.89,705.06,83200.0,Charged Off
15000.0, 36 months,7.62,467.43,130000.0,Fully Paid
8000.0, 36 months,12.69,268.36,35000.0,Fully Paid
22000.0, 36 months,8.9,698.58,105000.0,Fully Paid
15000.0, 36 months,10.16,485.14,45000.0,Fully Paid
3000.0, 36 months,16.99,106.95,39000.0,Charged Off
18575.0, 60 months,17.57,467.35,51648.0,Charged Off
15000.0, 36 months,7.89,469.29,78924.0,Fully Paid
15000.0, 36 months,9.17,478.19,62000.0,Fully Paid
12000.0, 36 months,13.98,410.02,58000.0,Fully Paid
22800.0, 60 months,17.56,573.53,75000.0,Fully Paid
16000.0, 36 months,13.11,539.96,85000.0,Fully Paid
18000.0, 36 months,6.03,547.84,55000.0,Fully Paid
16000.0, 60 months,18.49,410.58,55000.0,Fully Paid
9500.0, 36 months,12.53,317.93,60000.0,Fully Paid
3500.0, 36 months,19.99,130.06,38000.0,Fully Paid
11500.0, 36 months,12.99,387.43,65192.0,Fully Paid
23000.0, 60 months,16.2,561.77,90000.0,Charged Off
10000.0, 36 months,9.88,322.11,60000.0,Fully Paid
12000.0, 36 months,6.03,365.23,52000.0,Fully Paid
35000.0, 60 months,15.61,843.9,211000.0,Fully Paid
26825.0, 60 months,18.55,689.24,61000.0,Fully Paid
1000.0, 36 months,14.99,34.67,23000.0,Fully Paid
14000.0, 36 months,7.89,438.0,108000.0,Fully Paid
15000.0, 36 months,11.99,498.15,150000.0,Fully Paid
20850.0, 36 months,12.99,702.42,55000.0,Fully Paid
5000.0, 36 months,10.65,162.87,35000.0,Fully Paid
20075.0, 60 months,19.24,523.42,80000.0,Charged Off
10000.0, 36 months,7.9,312.91,35000.0,Fully Paid
5000.0, 36 months,14.64,172.45,40000.0,Fully Paid
19200.0, 60 months,15.61,462.94,73000.0,Fully Paid
7200.0, 36 months,12.42,240.59,49000.0,Fully Paid
7000.0, 36 months,12.42,233.91,85000.0,Fully Paid
6000.0, 36 months,6.89,184.97,90000.0,Fully Paid
12000.0, 36 months,7.69,374.33,100000.0,Fully Paid
18000.0, 60 months,20.2,478.9,75000.0,Charged Off
17875.0, 60 months,21.67,490.35,49747.0,Charged Off
15000.0, 36 months,15.88,526.47,55000.0,Fully Paid
17500.0, 36 months,12.12,582.26,79000.0,Fully Paid
15850.0, 36 months,12.35,529.11,45000.0,Fully Paid
20000.0, 36 months,12.39,668.02,66000.0,Fully Paid
18200.0, 36 months,10.16,588.64,51000.0,Charged Off
9600.0, 36 months,8.18,301.63,32000.0,Fully Paid
12000.0, 36 months,10.15,388.06,59000.0,Fully Paid
33425.0, 60 months,16.78,826.75,74487.0,Fully Paid
13000.0, 36 months,7.29,403.13,141996.0,Fully Paid
20000.0, 60 months,16.59,492.66,52000.0,Fully Paid
16000.0, 36 months,8.9,508.06,60000.0,Fully Paid
15100.0, 36 months,17.86,544.85,85000.0,Fully Paid
10400.0, 60 months,15.61,250.76,45000.0,Charged Off
29700.0, 36 months,8.9,943.08,165000.0,Fully Paid
30000.0, 36 months,19.99,1114.76,75000.0,Fully Paid
10000.0, 36 months,12.12,332.72,68808.0,Fully Paid
5375.0, 36 months,17.57,193.17,53400.0,Charged Off
20000.0, 36 months,6.89,616.54,110000.0,Fully Paid
35000.0, 36 months,13.99,1196.05,79000.0,Charged Off
13375.0, 36 months,7.9,418.51,67767.0,Fully Paid
4800.0, 36 months,20.99,180.82,37000.0,Fully Paid
20000.0, 60 months,13.35,458.66,90000.0,Fully Paid
25000.0, 60 months,22.45,696.89,100000.0,Charged Off
14825.0, 36 months,13.11,500.3,60000.0,Charged Off
21975.0, 60 months,7.89,444.42,72000.0,Fully Paid
28000.0, 36 months,6.39,856.78,188700.0,Fully Paid
15000.0, 36 months,7.9,469.36,60000.0,Fully Paid
12000.0, 36 months,6.62,368.45,42000.0,Fully Paid
6925.0, 36 months,18.25,251.23,28800.0,Fully Paid
7500.0, 36 months,6.03,228.27,55400.0,Fully Paid
23450.0, 60 months,17.57,590.01,56000.0,Charged Off
7200.0, 36 months,13.57,244.58,85000.0,Fully Paid
5000.0, 36 months,10.99,163.67,35000.0,Fully Paid
20000.0, 36 months,11.44,658.95,70000.0,Fully Paid
10000.0, 60 months,15.61,241.12,66000.0,Fully Paid
3500.0, 36 months,12.12,116.46,52000.0,Fully Paid
6275.0, 36 months,17.57,225.51,80000.0,Fully Paid
21000.0, 60 months,11.99,467.03,95000.0,Fully Paid
2500.0, 36 months,7.9,78.23,48000.0,Fully Paid
3825.0, 36 months,21.98,146.04,16000.0,Fully Paid
12000.0, 36 months,6.92,370.09,82500.0,Fully Paid
6850.0, 36 months,20.31,255.66,35000.0,Fully Paid
18000.0, 36 months,12.69,603.81,55000.0,Fully Paid
19950.0, 36 months,19.47,736.04,65000.0,Fully Paid
4525.0, 36 months,23.43,176.18,65000.0,Charged Off
30000.0, 60 months,10.37,642.89,83200.0,Fully Paid
25000.0, 60 months,13.98,581.45,69996.0,Fully Paid
12000.0, 36 months,9.67,385.35,95000.0,Fully Paid
4800.0, 36 months,11.53,158.36,42000.0,Fully Paid
20000.0, 36 months,5.32,602.3,88000.0,Fully Paid
12000.0, 36 months,10.64,390.83,41600.0,Fully Paid
2500.0, 36 months,13.53,84.88,90000.0,Fully Paid
13375.0, 36 months,11.14,438.77,75000.0,Fully Paid
26000.0, 60 months,18.25,663.78,72000.0,Charged Off
2575.0, 36 months,18.99,94.38,35000.0,Charged Off
8000.0, 36 months,10.99,261.88,38000.0,Fully Paid
6000.0, 36 months,7.9,187.75,50000.0,Fully Paid
10000.0, 36 months,9.67,321.13,51000.0,Fully Paid
7350.0, 36 months,16.29,259.46,42000.0,Fully Paid
4000.0, 36 months,21.49,151.71,50000.0,Fully Paid
12000.0, 36 months,7.62,373.94,55000.0,Fully Paid
23200.0, 36 months,13.98,792.7,175606.0,Fully Paid
18725.0, 60 months,13.67,432.51,41000.0,Fully Paid
10000.0, 60 months,13.61,230.67,42000.0,Fully Paid
13700.0, 36 months,13.35,463.93,65000.0,Fully Paid
15000.0, 60 months,19.52,393.42,80000.0,Fully Paid
20750.0, 60 months,19.89,548.48,58000.0,Fully Paid
8000.0, 36 months,10.99,261.88,53000.0,Fully Paid
12000.0, 36 months,11.44,395.37,34000.0,Charged Off
22000.0, 60 months,13.35,504.52,116000.0,Charged Off
35000.0, 60 months,15.96,850.39,120000.0,Fully Paid
10000.0, 36 months,11.99,332.1,78000.0,Fully Paid
18000.0, 60 months,19.22,469.12,52000.0,Fully Paid
11500.0, 60 months,19.36,300.6,47900.0,Fully Paid
20000.0, 36 months,8.9,635.07,50956.0,Fully Paid
2000.0, 36 months,14.99,69.33,80000.0,Fully Paid
10000.0, 60 months,9.99,212.43,70000.0,Fully Paid
20400.0, 36 months,15.88,716.0,64000.0,Fully Paid
8875.0, 36 months,14.09,303.72,30000.0,Fully Paid
10000.0, 36 months,12.35,333.82,39942.0,Fully Paid
7750.0, 36 months,14.33,266.13,40700.0,Fully Paid
15000.0, 36 months,8.9,476.3,64000.0,Fully Paid
12000.0, 36 months,12.49,401.39,37000.0,Fully Paid
21000.0, 36 months,7.62,654.39,180000.0,Fully Paid
35000.0, 60 months,17.57,880.61,105000.0,Fully Paid
12000.0, 60 months,13.33,275.07,55000.0,Charged Off
30325.0, 36 months,9.99,978.37,350000.0,Fully Paid
3150.0, 36 months,7.9,98.57,18000.0,Fully Paid
16000.0, 36 months,7.89,500.58,91000.0,Charged Off
4800.0, 36 months,12.29,160.1,29000.0,Charged Off
5000.0, 36 months,14.27,171.55,75000.0,Fully Paid
10000.0, 36 months,11.99,332.1,62000.0,Fully Paid
24000.0, 60 months,17.27,599.96,134000.0,Fully Paid
24000.0, 60 months,13.11,547.43,105800.0,Fully Paid
18000.0, 36 months,10.99,589.22,56000.0,Fully Paid
15000.0, 36 months,12.35,500.73,60000.0,Fully Paid
20000.0, 60 months,18.55,513.88,80000.0,Fully Paid
35000.0, 60 months,18.25,893.54,110000.0,Fully Paid
8000.0, 36 months,12.12,266.18,53500.0,Fully Paid
25000.0, 36 months,7.26,774.91,150000.0,Fully Paid
12000.0, 36 months,15.8,420.71,53000.0,Fully Paid
27600.0, 60 months,13.35,632.95,135000.0,Fully Paid
16000.0, 60 months,11.44,351.4,100000.0,Fully Paid
12000.0, 60 months,17.57,301.93,75000.0,Fully Paid
8000.0, 36 months,14.33,274.71,36000.0,Fully Paid
15000.0, 36 months,14.09,513.33,70000.0,Fully Paid
16800.0, 36 months,13.11,566.95,78000.0,Charged Off
14000.0, 36 months,18.49,509.59,54027.0,Fully Paid
13000.0, 60 months,12.05,289.51,80000.0,Fully Paid
21000.0, 36 months,14.65,724.38,98754.0,Fully Paid
4475.0, 36 months,17.97,161.72,55000.0,Fully Paid
10000.0, 36 months,12.39,334.01,58000.0,Fully Paid
10500.0, 36 months,13.11,354.35,30000.0,Fully Paid
3000.0, 36 months,21.15,113.26,50400.0,Fully Paid
2750.0, 36 months,19.2,101.09,75000.0,Fully Paid
5200.0, 36 months,10.99,170.22,30000.0,Fully Paid
18000.0, 36 months,14.49,619.49,86000.0,Fully Paid
7000.0, 36 months,12.12,232.91,36000.0,Charged Off
11100.0, 36 months,11.14,364.14,33000.0,Fully Paid
12000.0, 60 months,16.29,293.67,95000.0,Fully Paid
35000.0, 60 months,17.57,880.61,300000.0,Fully Paid
10000.0, 36 months,12.85,336.22,49000.0,Fully Paid
14000.0, 36 months,6.49,429.03,60000.0,Charged Off
13475.0, 36 months,15.31,469.17,53000.0,Charged Off
16000.0, 36 months,13.99,546.77,72000.0,Fully Paid
12500.0, 36 months,11.55,412.5,69242.6,Fully Paid
24000.0, 60 months,18.25,612.72,90000.0,Fully Paid
20000.0, 60 months,6.91,243.53,100000.0,Fully Paid
20675.0, 36 months,6.62,634.8,85000.0,Fully Paid
11000.0, 36 months,9.99,354.89,60000.0,Fully Paid
10000.0, 36 months,9.99,322.63,65000.0,Fully Paid
15000.0, 36 months,9.71,481.97,62000.0,Fully Paid
20000.0, 36 months,14.49,688.33,64300.0,Fully Paid
6000.0, 36 months,7.26,185.98,70000.0,Fully Paid
18000.0, 36 months,10.75,587.17,97000.0,Fully Paid
28000.0, 60 months,21.48,765.08,122000.0,Fully Paid
30000.0, 60 months,19.19,781.36,62000.0,Charged Off
1200.0, 36 months,23.7,46.9,98000.0,Fully Paid
14400.0, 60 months,9.17,300.11,49000.0,Fully Paid
16325.0, 36 months,6.89,503.25,145000.0,Fully Paid
12000.0, 36 months,10.99,392.81,41000.0,Fully Paid
9600.0, 36 months,5.32,289.11,47000.0,Charged Off
25000.0, 36 months,14.65,862.36,92000.0,Fully Paid
5500.0, 36 months,11.47,181.29,38000.0,Fully Paid
7500.0, 36 months,15.31,261.13,60000.0,Fully Paid
20000.0, 36 months,13.67,680.36,90000.0,Fully Paid
6000.0, 36 months,7.62,186.97,50000.0,Fully Paid
12000.0, 36 months,9.91,386.7,40000.0,Fully Paid
17000.0, 60 months,12.29,380.66,54000.0,Charged Off
11200.0, 36 months,13.66,380.95,48000.0,Fully Paid
19950.0, 60 months,24.5,579.73,120000.0,Charged Off
8600.0, 36 months,11.36,283.04,43200.0,Fully Paid
6600.0, 36 months,9.99,212.94,110000.0,Charged Off
20000.0, 36 months,6.89,616.54,80000.0,Charged Off
12000.0, 36 months,17.77,432.45,70000.0,Fully Paid
6800.0, 36 months,17.99,245.81,45000.0,Fully Paid
13000.0, 36 months,14.09,444.88,39748.0,Fully Paid
13700.0, 36 months,13.05,461.94,148000.0,Fully Paid
25000.0, 36 months,6.99,771.82,139200.0,Fully Paid
28000.0, 60 months,15.77,677.49,80000.0,Fully Paid
10500.0, 60 months,14.99,249.74,74000.0,Charged Off
12800.0, 36 months,12.85,430.36,40000.0,Fully Paid
6000.0, 36 months,11.99,199.26,61000.0,Fully Paid
7200.0, 36 months,10.15,232.84,97500.0,Fully Paid
7200.0, 36 months,15.31,250.69,35500.0,Charged Off
28000.0, 60 months,15.88,679.13,73000.0,Fully Paid
8000.0, 36 months,12.35,267.06,94000.0,Fully Paid
21000.0, 36 months,8.9,666.82,130000.0,Fully Paid
15000.0, 60 months,9.17,312.62,85000.0,Fully Paid
6450.0, 36 months,10.16,208.61,48000.0,Charged Off
8400.0, 36 months,8.19,263.97,62000.0,Fully Paid
4500.0, 36 months,9.76,144.7,50000.0,Fully Paid
12000.0, 36 months,8.18,377.04,50000.0,Fully Paid
9500.0, 36 months,11.99,315.5,28000.0,Charged Off
10000.0, 36 months,8.99,317.96,62141.0,Fully Paid
6000.0, 36 months,9.91,193.35,127000.0,Fully Paid
3000.0, 36 months,14.46,103.21,45000.0,Fully Paid
11200.0, 60 months,17.57,281.8,46000.0,Charged Off
20000.0, 36 months,17.57,718.75,60000.0,Fully Paid
1675.0, 36 months,12.29,55.87,10000.0,Charged Off
3000.0, 36 months,10.0,96.81,32400.0,Fully Paid
12375.0, 60 months,24.08,356.58,35000.0,Fully Paid
8800.0, 36 months,9.99,283.91,55600.0,Fully Paid
8000.0, 36 months,18.25,290.23,40000.0,Fully Paid
13000.0, 36 months,17.27,465.24,60000.0,Fully Paid
8000.0, 36 months,14.33,274.71,68000.0,Fully Paid
12000.0, 36 months,9.17,382.55,85000.0,Fully Paid
4500.0, 36 months,10.37,145.99,86000.0,Fully Paid
12000.0, 36 months,6.62,368.45,90000.0,Fully Paid
10000.0, 36 months,13.98,341.68,40000.0,Fully Paid
16000.0, 36 months,8.18,502.72,86000.0,Fully Paid
20000.0, 36 months,6.03,608.72,90000.0,Fully Paid
5000.0, 60 months,25.83,149.2,72000.0,Fully Paid
4900.0, 36 months,8.94,155.69,50000.0,Fully Paid
4000.0, 36 months,7.62,124.65,62000.0,Fully Paid
7200.0, 36 months,11.14,236.2,45000.0,Fully Paid
14825.0, 60 months,21.99,409.37,43680.0,Fully Paid
35000.0, 36 months,16.78,1244.02,85000.0,Fully Paid
25000.0, 36 months,12.99,842.23,72000.0,Fully Paid
5500.0, 36 months,16.55,194.87,110000.0,Fully Paid
20775.0, 36 months,14.47,714.8,58000.0,Charged Off
12000.0, 36 months,10.99,392.81,90000.0,Fully Paid
30000.0, 36 months,19.52,1107.59,120000.0,Fully Paid
21000.0, 60 months,13.33,481.37,60000.0,Fully Paid
20000.0, 36 months,11.14,656.11,80000.0,Fully Paid
21000.0, 60 months,13.35,481.59,84000.0,Charged Off
4400.0, 36 months,12.99,148.24,60000.0,Fully Paid
12875.0, 36 months,12.42,430.23,35000.0,Fully Paid
24000.0, 36 months,16.55,850.31,120000.0,Fully Paid
5600.0, 36 months,11.14,183.71,384000.0,Fully Paid
21000.0, 36 months,8.9,666.82,80000.0,Fully Paid
6000.0, 36 months,24.08,235.65,38000.0,Charged Off
9000.0, 36 months,7.91,281.66,45000.0,Fully Paid
33000.0, 60 months,17.97,837.45,92000.0,Fully Paid
5000.0, 36 months,14.47,172.04,130000.0,Fully Paid
17600.0, 60 months,11.47,386.81,92000.0,Fully Paid
12800.0, 36 months,11.53,422.28,160000.0,Charged Off
17000.0, 36 months,11.99,564.57,72380.0,Fully Paid
24000.0, 36 months,9.17,765.1,140000.0,Fully Paid
16000.0, 36 months,10.99,523.75,100000.0,Fully Paid
4000.0, 36 months,17.57,143.75,97000.0,Fully Paid
20000.0, 60 months,9.99,277.21,55000.0,Charged Off
1500.0, 36 months,6.03,45.66,30000.0,Charged Off
18000.0, 36 months,6.62,552.67,60000.0,Fully Paid
5200.0, 36 months,15.61,181.82,72000.0,Fully Paid
17050.0, 36 months,12.99,574.4,38688.0,Charged Off
9000.0, 36 months,7.9,281.62,38400.0,Fully Paid
8875.0, 36 months,19.52,327.67,40000.0,Fully Paid
15000.0, 36 months,12.69,503.18,75000.0,Fully Paid
12000.0, 36 months,11.99,398.52,78000.0,Fully Paid
15000.0, 36 months,9.17,478.19,78000.0,Fully Paid
10750.0, 36 months,20.8,403.91,43000.0,Fully Paid
8200.0, 36 months,7.62,255.53,98328.0,Fully Paid
4475.0, 36 months,19.19,164.47,30000.0,Fully Paid
5925.0, 36 months,17.57,212.93,39996.0,Fully Paid
20000.0, 36 months,6.62,614.08,154000.0,Fully Paid
3500.0, 36 months,16.89,124.6,60000.0,Charged Off
25000.0, 36 months,8.39,787.92,131020.0,Fully Paid
30000.0, 36 months,15.31,1044.52,250000.0,Fully Paid
15000.0, 36 months,11.53,494.86,60000.0,Charged Off
